frame,track_id,name,confidence,inference_time_ms,pose,pose_confidence,is_locked,consecutive_back_frames,frames_since_face,ground_truth,dataset_predicted,dataset_confidence
158,7,Unknown,0.0,75.00052452087402,partial_back,0.5,False,6,6,,,
160,4,Unknown,0.0,64.7423267364502,back_view,0.8999999999999999,False,39,53,,,
160,3,Unknown,0.0,36.969661712646484,partial_back,0.5,False,3,64,,,
160,7,Unknown,0.0,65.51408767700195,profile,0.5,False,0,7,,,
162,4,Unknown,0.0,65.72580337524414,back_view,0.8999999999999999,False,40,54,,,
162,3,Unknown,0.0,24.801254272460938,partial_back,0.5,False,4,65,,,
162,7,Unknown,0.0,69.05436515808105,back_view,0.8999999999999999,False,1,8,,,
164,4,Unknown,0.0,62.93153762817383,back_view,0.8999999999999999,False,41,55,,,
164,3,Unknown,0.0,28.27596664428711,partial_back,0.5,False,5,66,,,
164,7,Unknown,0.0,65.4764175415039,back_view,0.8999999999999999,False,2,9,,,
166,4,Unknown,0.0,91.25947952270508,back_view,0.8999999999999999,False,42,56,,,
166,3,Unknown,0.0,21.364212036132812,frontal,0.7,False,0,67,,,
166,7,Unknown,0.0,63.748836517333984,profile,0.5,False,0,10,,,
168,4,Unknown,0.0,49.28302764892578,back_view,0.8999999999999999,False,43,57,,,
168,3,Unknown,0.0,17.062902450561523,profile,0.5,False,0,68,,,
168,7,Unknown,0.0,70.76668739318848,back_view,0.7,False,1,11,,,
170,4,Unknown,0.0,58.56680870056152,back_view,0.8999999999999999,False,44,58,,,
170,3,Unknown,0.0,20.572423934936523,profile,0.5,False,0,69,,,
170,7,Unknown,0.0,77.56423950195312,back_view,0.7,False,2,12,,,
172,4,Unknown,0.0,65.33122062683105,back_view,0.8999999999999999,False,45,59,,,
172,3,Unknown,0.0,26.205778121948242,profile,0.5,False,0,70,,,
172,7,Unknown,0.0,92.35715866088867,back_view,0.7,False,3,13,,,
174,4,Unknown,0.0,58.15768241882324,back_view,0.8999999999999999,False,46,60,,,
174,3,Unknown,0.0,27.641773223876953,profile,0.5,False,0,71,,,
174,7,Unknown,0.0,78.07564735412598,back_view,0.7,False,4,14,,,
176,4,Unknown,0.0,93.15609931945801,back_view,0.8999999999999999,False,47,61,,,
176,3,Unknown,0.0,42.862892150878906,profile,0.5,False,0,72,,,
176,7,Unknown,0.0,89.84613418579102,back_view,0.7,False,5,15,,,
178,4,Unknown,0.0,50.56929588317871,partial_back,0.5,False,48,62,,,
178,3,Unknown,0.0,30.2276611328125,frontal,0.7,False,0,73,,,
178,7,Unknown,0.0,35.74562072753906,profile,0.5,False,0,16,,,
180,4,Unknown,0.0,61.18297576904297,profile,0.5,False,0,63,,,
180,3,Unknown,0.0,40.81439971923828,profile,0.5,False,0,74,,,
180,7,Unknown,0.0,72.46589660644531,profile,0.5,False,0,17,,,
182,4,Unknown,0.0,55.92989921569824,partial_back,0.5,False,1,64,,,
182,3,Unknown,0.0,29.566526412963867,profile,0.5,False,0,75,,,
182,7,Unknown,0.0,36.6823673248291,profile,0.5,False,0,18,,,
184,4,Unknown,0.0,45.5322265625,profile,0.5,False,0,65,,,
184,3,Unknown,0.0,24.66726303100586,profile,0.5,False,0,76,,,
184,7,Unknown,0.0,85.09325981140137,profile,0.5,False,0,19,,,
186,4,Unknown,0.0,49.75438117980957,partial_back,0.5,False,1,66,,,
186,3,Unknown,0.0,30.430316925048828,profile,0.5,False,0,77,,,
186,7,Unknown,0.0,36.14306449890137,profile,0.5,False,0,20,,,
188,3,Unknown,0.0,27.867794036865234,profile,0.5,False,0,78,,,
188,7,Unknown,0.0,80.46269416809082,profile,0.5,False,0,21,,,
190,3,Unknown,0.0,35.56513786315918,profile,0.5,False,0,79,,,
190,7,Unknown,0.0,88.12475204467773,profile,0.5,False,0,22,,,
190,4,Unknown,0.0,60.27626991271973,partial_back,0.5,False,2,67,,,
192,3,Unknown,0.0,21.90232276916504,profile,0.5,False,0,80,,,
192,7,Unknown,0.0,96.98224067687988,profile,0.5,False,0,23,,,
192,4,Unknown,0.0,72.13425636291504,partial_back,0.5,False,3,68,,,
194,3,Unknown,0.0,36.19265556335449,profile,0.5,False,0,81,,,
